age,bilat_0,Damoiseaux.fit,Burke.fit,Appelman.fit,Saux.fit,McCormick.fit,Damoiseaux.se,Burke.se,Appelman.se,Saux.se,McCormick.se
2.3,No,NA,NA,0.038290025,0.057624232,0.058576701,NA,NA,0.129956119,0.082400819,0.13419602
2.31,No,NA,NA,0.03826507,0.057647942,0.058573545,NA,NA,0.12944417,0.082197986,0.134271652
2.32,No,NA,NA,0.038240006,0.057671507,0.05856996,NA,NA,0.12893587,0.081997344,0.134346842
2.33,No,NA,NA,0.038214832,0.057694925,0.058565946,NA,NA,0.128431227,0.081798901,0.134421567
2.34,No,NA,NA,0.038189549,0.057718198,0.058561502,NA,NA,0.127930245,0.081602664,0.134495803
2.35,No,NA,NA,0.038164158,0.057741324,0.05855663,NA,NA,0.127432931,0.081408641,0.134569528
2.36,No,NA,NA,0.038138658,0.057764305,0.058551328,NA,NA,0.126939292,0.081216837,0.134642723
2.37,No,NA,NA,0.038113051,0.05778714,0.058545597,NA,NA,0.126449332,0.081027261,0.134715367
2.38,No,NA,NA,0.038087338,0.05780983,0.058539437,NA,NA,0.125963057,0.080839918,0.134787445
2.39,No,NA,NA,0.038061517,0.057832374,0.058532847,NA,NA,0.125480472,0.080654816,0.134858941
2.4,No,NA,NA,0.038035591,0.057854772,0.058525827,NA,NA,0.125001583,0.08047196,0.134929843
2.41,No,NA,NA,0.038009558,0.057877024,0.058518379,NA,NA,0.124526393,0.080291358,0.135000139
2.42,No,NA,NA,0.037983421,0.057899131,0.058510502,NA,NA,0.124054909,0.080113014,0.135069819
2.43,No,NA,NA,0.03795718,0.057921093,0.058502198,NA,NA,0.123587134,0.079936935,0.135138872
2.44,No,NA,NA,0.037930834,0.057942909,0.058493467,NA,NA,0.123123074,0.079763127,0.135207288
2.45,No,NA,NA,0.037904384,0.05796458,0.058484309,NA,NA,0.122662731,0.079591596,0.135275062
2.46,No,NA,NA,0.037877832,0.057986106,0.058474725,NA,NA,0.12220611,0.079422346,0.135342185
2.47,No,NA,NA,0.037851176,0.058007487,0.058464714,NA,NA,0.121753216,0.079255383,0.135408654
2.48,No,NA,NA,0.037824419,0.058028722,0.058454277,NA,NA,0.12130405,0.079090713,0.135474467
2.49,No,NA,NA,0.03779756,0.058049812,0.058443415,NA,NA,0.120858618,0.078928339,0.135539628
2.5,No,NA,NA,0.037770599,0.058070758,0.058432127,NA,NA,0.120416922,0.078768267,0.135604139
2.51,No,NA,NA,0.037743538,0.058091558,0.058420415,NA,NA,0.119978964,0.078610502,0.135668008
2.52,No,NA,NA,0.037716377,0.058112214,0.058408281,NA,NA,0.119544749,0.078455047,0.13573124
2.53,No,NA,NA,0.037689116,0.058132725,0.058395727,NA,NA,0.119114278,0.078301907,0.135793841
2.54,No,NA,NA,0.037661756,0.058153091,0.058382754,NA,NA,0.118687554,0.078151086,0.135855819
2.55,No,NA,NA,0.037634297,0.058173312,0.058369364,NA,NA,0.118264579,0.078002587,0.135917181
2.56,No,NA,NA,0.03760674,0.058193389,0.058355559,NA,NA,0.117845355,0.077856415,0.135977937
2.57,No,NA,NA,0.037579085,0.058213321,0.058341341,NA,NA,0.117429884,0.077712572,0.136038095
2.58,No,NA,NA,0.037551333,0.058233109,0.058326712,NA,NA,0.117018167,0.077571063,0.136097663
2.59,No,NA,NA,0.037523483,0.058252752,0.058311676,NA,NA,0.116610205,0.077431889,0.13615665
2.6,No,NA,NA,0.037495538,0.058272252,0.058296233,NA,NA,0.116206,0.077295053,0.136215062
2.61,No,NA,NA,0.037467496,0.058291606,0.058280387,NA,NA,0.115805553,0.077160559,0.136272909
2.62,No,NA,NA,0.037439359,0.058310817,0.05826414,NA,NA,0.115408863,0.077028408,0.136330199
2.63,No,NA,NA,0.037411128,0.058329884,0.058247494,NA,NA,0.115015933,0.076898603,0.136386939
2.64,No,NA,NA,0.037382802,0.058348807,0.058230451,NA,NA,0.114626761,0.076771146,0.136443141
2.65,No,NA,NA,0.037354381,0.058367586,0.058213014,NA,NA,0.114241347,0.076646038,0.136498814
2.66,No,NA,NA,0.037325868,0.058386221,0.058195186,NA,NA,0.113859692,0.076523281,0.136553968
2.67,No,NA,NA,0.037297261,0.058404712,0.05817697,NA,NA,0.113481795,0.076402876,0.136608612
2.68,No,NA,NA,0.037268562,0.058423059,0.05815837,NA,NA,0.113107655,0.076284824,0.136662757
2.69,No,NA,NA,0.037239771,0.058441263,0.058139387,NA,NA,0.112737271,0.076169126,0.136716412
2.7,No,NA,NA,0.037210888,0.058459324,0.058120027,NA,NA,0.112370642,0.076055783,0.136769587
2.71,No,NA,NA,0.037181914,0.058477241,0.058100293,NA,NA,0.112007766,0.075944794,0.136822288
2.72,No,NA,NA,0.03715285,0.058495015,0.058080188,NA,NA,0.111648641,0.075836161,0.136874524
2.73,No,NA,NA,0.037123695,0.058512645,0.058059716,NA,NA,0.111293266,0.075729884,0.136926302
2.74,No,NA,NA,0.037094451,0.058530132,0.05803888,NA,NA,0.110941639,0.07562596,0.136977628
2.75,No,NA,NA,0.037065117,0.058547476,0.058017685,NA,NA,0.110593756,0.075524391,0.13702851
2.76,No,NA,NA,0.037035695,0.058564678,0.057996134,NA,NA,0.110249616,0.075425176,0.137078955
2.77,No,NA,NA,0.037006185,0.058581736,0.057974232,NA,NA,0.109909214,0.075328313,0.137128967
2.78,No,NA,NA,0.036976586,0.058598651,0.057951983,NA,NA,0.109572549,0.075233801,0.137178551
2.79,No,NA,NA,0.036946901,0.058615424,0.057929391,NA,NA,0.109239615,0.075141639,0.137227712
2.8,No,NA,NA,0.036917128,0.058632054,0.057906461,NA,NA,0.108910411,0.075051825,0.137276451
2.81,No,NA,NA,0.03688727,0.058648542,0.057883197,NA,NA,0.108584931,0.074964357,0.137324772
2.82,No,NA,NA,0.036857325,0.058664887,0.057859604,NA,NA,0.108263171,0.074879233,0.137372677
2.83,No,NA,NA,0.036827295,0.05868109,0.057835686,NA,NA,0.107945127,0.074796451,0.137420167
2.84,No,NA,NA,0.03679718,0.05869715,0.057811447,NA,NA,0.107630794,0.074716007,0.137467244
2.85,No,NA,NA,0.03676698,0.058713069,0.057786893,NA,NA,0.107320166,0.074637899,0.137513909
2.86,No,NA,NA,0.036736697,0.058728845,0.057762028,NA,NA,0.107013239,0.074562124,0.137560164
2.87,No,NA,NA,0.03670633,0.058744479,0.057736857,NA,NA,0.106710007,0.074488679,0.137606008
2.88,No,NA,NA,0.03667588,0.058759972,0.057711387,NA,NA,0.106410464,0.074417559,0.137651442
2.89,No,NA,NA,0.036645347,0.058775322,0.05768562,NA,NA,0.106114604,0.074348761,0.137696464
2.9,No,NA,NA,0.036614732,0.058790531,0.057659563,NA,NA,0.10582242,0.074282281,0.137741073
2.91,No,NA,NA,0.036584035,0.058805599,0.057633222,NA,NA,0.105533906,0.074218114,0.137785269
2.92,No,NA,NA,0.036553258,0.058820525,0.0576066,NA,NA,0.105249055,0.074156256,0.137829051
2.93,No,NA,NA,0.036522399,0.058835309,0.057579704,NA,NA,0.104967859,0.074096703,0.137872417
2.94,No,NA,NA,0.03649146,0.058849953,0.057552538,NA,NA,0.104690312,0.074039448,0.137915366
2.95,No,NA,NA,0.036460441,0.058864455,0.057525109,NA,NA,0.104416404,0.073984488,0.137957899
2.96,No,NA,NA,0.036429343,0.058878816,0.057497423,NA,NA,0.104146129,0.073931816,0.138000014
2.97,No,NA,NA,0.036398166,0.058893036,0.057469484,NA,NA,0.103879479,0.073881426,0.138041711
2.98,No,NA,NA,0.036366911,0.058907115,0.057441298,NA,NA,0.103616443,0.073833314,0.13808299
2.99,No,NA,NA,0.036335577,0.058921054,0.057412873,NA,NA,0.103357014,0.073787471,0.13812385
3,No,NA,0.276269809,0.036304166,0.058934852,0.057384213,NA,0.189573115,0.103101183,0.073743893,0.138164289
3.01,No,NA,0.041616668,0.036272678,0.058948509,0.057355325,NA,0.111851338,0.10284894,0.073702573,0.138204305
3.02,No,NA,0.04170927,0.036241113,0.058962026,0.057326215,NA,0.111703642,0.102600275,0.073663503,0.138243895
3.03,No,NA,0.041801993,0.036209472,0.058975403,0.057296889,NA,0.111556092,0.102355179,0.073626676,0.138283059
3.04,No,NA,0.041894838,0.036177756,0.058988639,0.057267353,NA,0.111408692,0.102113641,0.073592086,0.138321793
3.05,No,NA,0.041987803,0.036145964,0.059001736,0.057237613,NA,0.111261447,0.101875651,0.073559725,0.138360098
3.06,No,NA,0.04208089,0.036114097,0.059014692,0.057207675,NA,0.111114361,0.101641198,0.073529584,0.138397973
3.07,No,NA,0.042174098,0.036082156,0.059027509,0.057177546,NA,0.110967438,0.101410272,0.073501657,0.138435421
3.08,No,NA,0.042267427,0.036050142,0.059040186,0.057147231,NA,0.110820684,0.101182861,0.073475935,0.138472444
3.09,No,NA,0.042360876,0.036018053,0.059052723,0.057116737,NA,0.110674102,0.100958953,0.073452409,0.138509047
3.1,No,NA,0.042454447,0.035985892,0.05906512,0.057086072,NA,0.110527697,0.100738537,0.073431072,0.138545235
3.11,No,NA,0.042548138,0.035953658,0.059077379,0.05705524,NA,0.110381474,0.100521601,0.073411913,0.138581012
3.12,No,NA,0.04264195,0.035921352,0.059089498,0.05702425,NA,0.110235438,0.100308133,0.073394925,0.138616386
3.13,No,NA,0.042735883,0.035888975,0.059101478,0.056993106,NA,0.110089593,0.100098119,0.073380098,0.138651362
3.14,No,NA,0.042829937,0.035856526,0.059113318,0.056961817,NA,0.109943944,0.099891548,0.073367423,0.138685949
3.15,No,NA,0.042924111,0.035824006,0.05912502,0.056930389,NA,0.109798496,0.099688406,0.073356891,0.138720157
3.16,No,NA,0.043018406,0.035791417,0.059136583,0.056898828,NA,0.109653255,0.09948868,0.07334849,0.138753998
3.17,No,NA,0.043112821,0.035758757,0.059148008,0.056867142,NA,0.109508224,0.099292357,0.073342213,0.138787484
3.18,No,NA,0.043207357,0.035726028,0.059159294,0.056835337,NA,0.109363408,0.099099422,0.073338048,0.138820628
3.19,No,NA,0.043302013,0.03569323,0.059170441,0.056803421,NA,0.109218814,0.098909862,0.073335985,0.138853444
3.2,No,NA,0.043396789,0.035660364,0.05918145,0.0567714,NA,0.109074446,0.098723662,0.073336014,0.138885948
3.21,No,NA,0.043491686,0.035627429,0.059192321,0.05673928,NA,0.108930309,0.098540809,0.073338123,0.138918153
3.22,No,NA,0.043586703,0.035594427,0.059203054,0.05670707,NA,0.108786408,0.098361286,0.073342304,0.138950075
3.23,No,NA,0.04368184,0.035561358,0.059213649,0.056674776,NA,0.108642749,0.098185081,0.073348543,0.138981731
3.24,No,NA,0.043777097,0.035528221,0.059224106,0.056642406,NA,0.108499336,0.098012176,0.073356831,0.139013139
3.25,No,NA,0.043872474,0.035495019,0.059234425,0.056609966,NA,0.108356176,0.097842557,0.073367156,0.13904432
3.26,No,NA,0.043967972,0.035461751,0.059244607,0.056577463,NA,0.108213274,0.097676209,0.073379506,0.139075295
3.27,No,NA,0.044063589,0.035428417,0.059254652,0.056544906,NA,0.108070635,0.097513115,0.073393871,0.139106088
3.28,No,NA,0.044159326,0.035395018,0.059264559,0.0565123,NA,0.107928264,0.097353259,0.073410237,0.139136722
3.29,No,NA,0.044255182,0.035361555,0.059274329,0.056479652,NA,0.107786167,0.097196626,0.073428594,0.13916722
3.3,No,NA,0.044351159,0.035328028,0.059283962,0.056446971,NA,0.107644351,0.097043198,0.073448929,0.139197609
3.31,No,NA,0.044447255,0.035294437,0.059293458,0.056414263,NA,0.10750282,0.096892959,0.07347123,0.139227913
3.32,No,NA,0.04454347,0.035260783,0.059302817,0.056381536,NA,0.107361579,0.096745892,0.073495484,0.139258158
3.33,No,NA,0.044639805,0.035227066,0.059312039,0.056348796,NA,0.107220636,0.096601981,0.07352168,0.139288369
3.34,No,NA,0.04473626,0.035193286,0.059321125,0.05631605,NA,0.107079996,0.096461207,0.073549805,0.139318573
3.35,No,NA,0.044832834,0.035159445,0.059330075,0.056283307,NA,0.106939664,0.096323553,0.073579846,0.139348797
3.36,No,NA,0.044929527,0.035125542,0.059338889,0.056250573,NA,0.106799647,0.096189003,0.073611791,0.139379069
3.37,No,NA,0.045026339,0.035091578,0.059347566,0.056217855,NA,0.106659951,0.096057537,0.073645625,0.139409419
3.38,No,NA,0.045123271,0.035057553,0.059356107,0.056185161,NA,0.106520581,0.095929139,0.073681337,0.139439874
3.39,No,NA,0.045220322,0.035023469,0.059364513,0.056152497,NA,0.106381544,0.095803789,0.073718914,0.139470464
3.4,No,NA,0.045317491,0.034989324,0.059372782,0.056119871,NA,0.106242845,0.09568147,0.073758341,0.139501219
3.41,No,NA,0.04541478,0.03495512,0.059380917,0.056087291,NA,0.106104492,0.095562163,0.073799606,0.139532168
3.42,No,NA,0.045512187,0.034920857,0.059388915,0.056054762,NA,0.10596649,0.09544585,0.073842695,0.139563341
3.43,No,NA,0.045609713,0.034886536,0.059396779,0.056022293,NA,0.105828846,0.095332511,0.073887595,0.139594768
3.44,No,NA,0.045707358,0.034852156,0.059404507,0.05598989,NA,0.105691566,0.095222127,0.073934292,0.139626478
3.45,No,NA,0.045805121,0.034817719,0.059412101,0.05595756,NA,0.105554656,0.095114681,0.073982773,0.139658502
3.46,No,NA,0.045903003,0.034783225,0.059419559,0.055925311,NA,0.105418123,0.095010151,0.074033023,0.139690869
3.47,No,NA,0.046001004,0.034748673,0.059426883,0.05589315,NA,0.105281973,0.09490852,0.074085029,0.139723609
3.48,No,NA,0.046099122,0.034714066,0.059434072,0.055861083,NA,0.105146214,0.094809767,0.074138777,0.139756753
3.49,No,NA,0.046197359,0.034679402,0.059441127,0.055829118,NA,0.105010851,0.094713873,0.074194253,0.139790329
3.5,No,NA,0.046295714,0.034644683,0.059448047,0.055797261,NA,0.104875892,0.094620818,0.074251443,0.139824367
3.51,No,NA,0.046394188,0.034609908,0.059454834,0.05576552,NA,0.104741343,0.094530583,0.074310333,0.139858896
3.52,No,NA,0.046492779,0.034575079,0.059461486,0.055733901,NA,0.104607211,0.094443146,0.074370908,0.139893944
3.53,No,NA,0.046591488,0.034540196,0.059468004,0.05570241,NA,0.104473503,0.094358489,0.074433155,0.139929537
3.54,No,NA,0.046690315,0.034505259,0.059474389,0.055671056,NA,0.104340226,0.094276591,0.074497058,0.139965703
3.55,No,NA,0.04678926,0.034470268,0.05948064,0.055639844,NA,0.104207387,0.094197431,0.074562605,0.140002467
3.56,No,NA,0.046888323,0.034435224,0.059486758,0.055608782,NA,0.104074992,0.09412099,0.07462978,0.140039856
3.57,No,NA,0.046987503,0.034400128,0.059492743,0.055577877,NA,0.10394305,0.094047246,0.074698569,0.140077894
3.58,No,NA,0.047086801,0.034364979,0.059498594,0.055547135,NA,0.103811566,0.09397618,0.074768958,0.140116609
3.59,No,NA,0.047186216,0.034329778,0.059504312,0.055516564,NA,0.103680549,0.09390777,0.074840932,0.140156024
3.6,No,NA,0.047285748,0.034294526,0.059509898,0.05548617,NA,0.103550006,0.093841996,0.074914476,0.140196166
3.61,No,NA,0.047385398,0.034259223,0.059515351,0.05545596,NA,0.103419944,0.093778837,0.074989577,0.140237059
3.62,No,NA,0.047485164,0.03422387,0.059520671,0.05542594,NA,0.10329037,0.093718273,0.075066219,0.140278725
3.63,No,NA,0.047585048,0.034188466,0.05952586,0.055396117,NA,0.103161292,0.093660282,0.075144389,0.14032119
3.64,No,NA,0.047685049,0.034153013,0.059530915,0.055366497,NA,0.103032717,0.093604843,0.075224071,0.140364475
3.65,No,NA,0.047785166,0.03411751,0.059535839,0.055337088,NA,0.102904654,0.093551935,0.07530525,0.140408603
3.66,No,NA,0.047885401,0.034081958,0.059540631,0.055307896,NA,0.102777109,0.093501538,0.075387914,0.140453598
3.67,No,NA,0.047985751,0.034046357,0.059545291,0.055278927,NA,0.10265009,0.09345363,0.075472045,0.140499481
3.68,No,NA,0.048086219,0.034010709,0.05954982,0.055250188,NA,0.102523605,0.09340819,0.075557631,0.140546275
3.69,No,NA,0.048186803,0.033975012,0.059554217,0.055221683,NA,0.102397663,0.093365197,0.075644657,0.140594001
3.7,No,NA,0.048287503,0.033939268,0.059558483,0.055193419,NA,0.102272269,0.093324629,0.075733107,0.140642679
3.71,No,NA,0.048388319,0.033903478,0.059562618,0.055165402,NA,0.102147434,0.093286466,0.075822968,0.140692328
3.72,No,NA,0.048489252,0.03386764,0.059566621,0.055137637,NA,0.102023164,0.093250686,0.075914225,0.140742965
3.73,No,NA,0.048590301,0.033831757,0.059570494,0.05511013,NA,0.101899468,0.093217268,0.076006863,0.140794608
3.74,No,NA,0.048691465,0.033795828,0.059574237,0.055082888,NA,0.101776353,0.09318619,0.076100867,0.140847272
3.75,No,NA,0.048792745,0.033759853,0.059577849,0.055055915,NA,0.101653828,0.093157432,0.076196223,0.140900974
3.76,No,NA,0.048894142,0.033723833,0.05958133,0.055029218,NA,0.101531902,0.093130972,0.076292918,0.140955728
3.77,No,NA,0.048995653,0.033687769,0.059584682,0.055002802,NA,0.101410581,0.093106789,0.076390935,0.141011549
3.78,No,NA,0.04909728,0.033651661,0.059587903,0.054976674,NA,0.101289876,0.093084862,0.076490261,0.14106845
3.79,No,NA,0.049199023,0.033615508,0.059590994,0.054950838,NA,0.101169793,0.093065169,0.076590881,0.141126445
3.8,No,NA,0.049300881,0.033579313,0.059593956,0.0549253,NA,0.101050342,0.093047689,0.076692781,0.141185545
3.81,No,NA,0.049402854,0.033543074,0.059596789,0.054900065,NA,0.100931531,0.0930324,0.076795946,0.141245762
3.82,No,NA,0.049504942,0.033506793,0.059599492,0.054875139,NA,0.100813368,0.093019283,0.076900363,0.141307106
3.83,No,NA,0.049607145,0.033470469,0.059602065,0.054850525,NA,0.100695863,0.093008315,0.077006016,0.141369587
3.84,No,NA,0.049709463,0.033434104,0.05960451,0.054826231,NA,0.100579023,0.092999475,0.077112892,0.141433215
3.85,No,NA,0.049811895,0.033397697,0.059606826,0.054802261,NA,0.100462858,0.092992743,0.077220976,0.141497998
3.86,No,NA,0.049914443,0.033361249,0.059609013,0.054778621,NA,0.100347376,0.092988097,0.077330255,0.141563945
3.87,No,NA,0.050017104,0.033324761,0.059611072,0.054755314,NA,0.100232586,0.092985516,0.077440713,0.141631063
3.88,No,NA,0.05011988,0.033288232,0.059613002,0.054732345,NA,0.100118497,0.09298498,0.077552338,0.14169936
3.89,No,NA,0.050222771,0.033251663,0.059614804,0.05470972,NA,0.100005118,0.092986467,0.077665114,0.141768842
3.9,No,NA,0.050325775,0.033215054,0.059616479,0.054687443,NA,0.099892458,0.092989957,0.077779028,0.141839513
3.91,No,NA,0.050428894,0.033178407,0.059618025,0.054665518,NA,0.099780526,0.092995428,0.077894067,0.14191138
3.92,No,NA,0.050532126,0.03314172,0.059619443,0.054643951,NA,0.09966933,0.09300286,0.078010215,0.141984446
3.93,No,NA,0.050635472,0.033104996,0.059620734,0.054622744,NA,0.099558881,0.093012233,0.07812746,0.142058715
3.94,No,NA,0.050738932,0.033068233,0.059621898,0.054601904,NA,0.099449188,0.093023526,0.078245788,0.14213419
3.95,No,NA,0.050842505,0.033031432,0.059622935,0.054581434,NA,0.099340259,0.093036718,0.078365184,0.142210873
3.96,No,NA,0.050946192,0.032994595,0.059623844,0.054561338,NA,0.099232104,0.093051788,0.078485636,0.142288767
3.97,No,NA,0.051049991,0.03295772,0.059624627,0.054541622,NA,0.099124732,0.093068717,0.07860713,0.142367873
3.98,No,NA,0.051153905,0.032920809,0.059625283,0.054522289,NA,0.099018154,0.093087484,0.078729652,0.142448193
3.99,No,NA,0.051257931,0.032883861,0.059625813,0.054503344,NA,0.098912377,0.09310807,0.078853188,0.142529727
4,No,NA,0.05136207,0.032846878,0.059626216,0.054484791,NA,0.098807412,0.093130452,0.078977726,0.142612477
4.01,No,NA,0.051466321,0.03280986,0.059626493,0.054466634,NA,0.098703268,0.093154613,0.079103253,0.142696444
4.02,No,NA,0.051570686,0.032772806,0.059626644,0.054448878,NA,0.098599955,0.093180532,0.079229754,0.142781628
4.03,No,NA,0.051675162,0.032735718,0.059626669,0.054431525,NA,0.098497482,0.093208188,0.079357217,0.142868031
4.04,No,NA,0.051779752,0.032698595,0.059626569,0.054414582,NA,0.09839586,0.093237563,0.079485629,0.142955653
4.05,No,NA,0.051884453,0.032661439,0.059626343,0.054398051,NA,0.098295098,0.093268636,0.079614977,0.143044497
4.06,No,NA,0.051989267,0.032624249,0.059625993,0.054381935,NA,0.098195205,0.093301388,0.079745247,0.143134565
4.07,No,NA,0.052094192,0.032587025,0.059625516,0.05436624,NA,0.098096192,0.0933358,0.079876427,0.143225857
4.08,No,NA,0.052199229,0.032549769,0.059624916,0.054350966,NA,0.097998069,0.093371852,0.080008505,0.143318377
4.09,No,NA,0.052304378,0.03251248,0.05962419,0.054336119,NA,0.097900844,0.093409525,0.080141467,0.143412124
4.1,No,NA,0.052409639,0.03247516,0.05962334,0.054321702,NA,0.09780453,0.0934488,0.080275301,0.143507101
4.11,No,NA,0.052515011,0.032437807,0.059622365,0.054307718,NA,0.097709134,0.093489658,0.080409994,0.143603311
4.12,No,NA,0.052620494,0.032400423,0.059621266,0.05429417,NA,0.097614668,0.09353208,0.080545534,0.143700757
4.13,No,NA,0.052726089,0.032363008,0.059620043,0.054281062,NA,0.097521142,0.093576047,0.080681909,0.143799442
4.14,No,NA,0.052831794,0.032325562,0.059618697,0.054268397,NA,0.097428565,0.093621541,0.080819106,0.143899369
4.15,No,NA,0.05293761,0.032288086,0.059617227,0.054256178,NA,0.097336948,0.093668542,0.080957112,0.144000544
4.16,No,NA,0.053043537,0.03225058,0.059615633,0.054244406,NA,0.097246301,0.093717033,0.081095917,0.144102971
4.17,No,NA,0.053149574,0.032213045,0.059613916,0.054233086,NA,0.097156635,0.093766995,0.081235508,0.144206655
4.18,No,NA,0.053255722,0.03217548,0.059612076,0.054222219,NA,0.097067959,0.093818411,0.081375872,0.144311601
4.19,No,NA,0.053361981,0.032137886,0.059610112,0.054211808,NA,0.096980284,0.093871261,0.081516999,0.144417815
4.2,No,NA,0.053468349,0.032100263,0.059608027,0.054201855,NA,0.09689362,0.093925529,0.081658875,0.144525304
4.21,No,NA,0.053574827,0.032062613,0.059605818,0.054192364,NA,0.096807978,0.093981196,0.081801491,0.144634073
4.22,No,NA,0.053681415,0.032024934,0.059603488,0.054183335,NA,0.096723368,0.094038244,0.081944833,0.144744131
4.23,No,NA,0.053788113,0.031987228,0.059601035,0.054174771,NA,0.096639801,0.094096657,0.08208889,0.144855484
4.24,No,NA,0.05389492,0.031949495,0.05959846,0.054166674,NA,0.096557286,0.094156416,0.082233651,0.144968139
4.25,No,NA,0.054001837,0.031911735,0.059595763,0.054159046,NA,0.096475836,0.094217505,0.082379105,0.145082106
4.26,No,NA,0.054108863,0.031873949,0.059592944,0.054151889,NA,0.096395459,0.094279906,0.082525241,0.145197392
4.27,No,NA,0.054215997,0.031836136,0.059590005,0.054145204,NA,0.096316167,0.094343602,0.082672046,0.145314005
